Recording timestamp	Computer timestamp	Sensor	Project name	Export date	Participant name	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision SD (mm)	Average calibration precision RMS (mm)	Average calibration accuracy (degrees)	Average calibration precision SD (degrees)	Average calibration precision RMS (degrees)	Average calibration accuracy (pixels)	Average calibration precision SD (pixels)	Average calibration precision RMS (pixels)	Average validation accuracy (mm)	Average validation precision SD (mm)	Average validation precision RMS (mm)	Average validation accuracy (degrees)	Average validation precision SD (degrees)	Average validation precision RMS (degrees)	Average validation accuracy (pixels)	Average validation precision SD (pixels)	Average validation precision RMS (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (DACSmm)	Eye position left Y (DACSmm)	Eye position left Z (DACSmm)	Eye position right X (DACSmm)	Eye position right Y (DACSmm)	Eye position right Z (DACSmm)	Gaze point left X (DACSmm)	Gaze point left Y (DACSmm)	Gaze point right X (DACSmm)	Gaze point right Y (DACSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (DACSpx)	Presented Media position Y (DACSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	Client area position X (DACSpx)	Client area position Y (DACSpx)	Viewport position X	Viewport position Y	Viewport width	Viewport height	Full page width	Full page height	Mouse position X	Mouse position Y
18507	4078410009	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798549681			1673	899	1638	885	1707	913	0.32477	0.20309	-0.92373	0.26412	0.22257	-0.93846	4.38	4.48	Valid	Valid	241.5	112.6	594.3	302.2	110.0	594.8	450.5	243.3	469.5	251.0							Eyetracker Calibration								Fixation	617	33	1677	879												
18524	4078410026	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798566348			1679	902	1637	888	1720	915	0.32421	0.20448	-0.92362	0.26930	0.22315	-0.93685	4.39	4.47	Valid	Valid	241.5	112.6	594.3	302.1	110.0	594.8	450.2	244.2	473.1	251.7							Eyetracker Calibration								Fixation	617	33	1677	879												
18540	4078410042	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798583014			1679	907	1637	896	1721	918	0.32404	0.20771	-0.92296	0.26962	0.22422	-0.93650	4.39	4.48	Valid	Valid	241.5	112.7	594.3	302.1	110.0	594.8	450.2	246.4	473.4	252.4							Eyetracker Calibration								Fixation	617	33	1677	879												
18557	4078410059	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798599681			1678	911	1636	901	1719	922	0.32364	0.20959	-0.92267	0.26877	0.22597	-0.93632	4.40	4.48	Valid	Valid	241.5	112.7	594.4	302.1	110.0	594.8	450.0	247.7	472.8	253.6							Eyetracker Calibration								Fixation	617	33	1677	879												
18574	4078410076	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798616348			1679	913	1637	900	1721	925	0.32393	0.20929	-0.92264	0.26952	0.22715	-0.93582	4.41	4.49	Valid	Valid	241.5	112.7	594.3	302.1	110.1	594.8	450.1	247.5	473.4	254.4							Eyetracker Calibration								Fixation	617	33	1677	879												
18590	4078410092	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798633014			1677	918	1634	905	1720	930	0.32280	0.21135	-0.92257	0.26887	0.22915	-0.93552	4.41	4.49	Valid	Valid	241.5	112.8	594.3	302.1	110.1	594.8	449.4	248.9	473.0	255.8							Eyetracker Calibration								Fixation	617	33	1677	879												
18607	4078410109	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798649681			1678	918	1631	908	1724	928	0.32162	0.21245	-0.92273	0.27072	0.22816	-0.93523	4.42	4.50	Valid	Valid	241.5	112.8	594.3	302.0	110.1	594.7	448.6	249.6	474.2	255.2							Eyetracker Calibration								Fixation	617	33	1677	879												
18624	4078410126	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798666348			1674	927	1634	911	1714	942	0.32253	0.21368	-0.92213	0.26608	0.23430	-0.93504	4.41	4.52	Valid	Valid	241.5	112.8	594.3	302.0	110.2	594.7	449.3	250.5	471.3	259.2							Eyetracker Calibration								Fixation	617	33	1677	879												
18640	4078410142	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798683014			1675	925	1633	912	1717	938	0.32226	0.21397	-0.92215	0.26733	0.23244	-0.93515	4.42	4.50	Valid	Valid	241.5	112.8	594.3	302.0	110.2	594.7	449.1	250.7	472.0	258.0							Eyetracker Calibration								Fixation	617	33	1677	879												
18657	4078410159	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798699681			1680	933	1635	916	1725	950	0.32298	0.21540	-0.92157	0.27056	0.23704	-0.93307	4.43	4.50	Valid	Valid	241.5	112.9	594.3	302.0	110.2	594.7	449.7	251.8	474.5	261.3							Eyetracker Calibration								Fixation	617	33	1677	879												
18674	4078410176	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798716348			1671	886	1628	866	1713	906	0.32153	0.19546	-0.92651	0.26687	0.21934	-0.93844	4.45	4.53	Valid	Valid	241.5	112.8	594.3	302.1	110.1	594.8	447.7	238.2	471.2	249.1							Eyetracker Calibration								Fixation	617	33	1677	879												
18690	4078410192	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798733014			1665	875	1630	861	1700	888	0.32235	0.19352	-0.92663	0.26199	0.21226	-0.94144	4.45	4.54	Valid	Valid	241.5	112.8	594.2	302.1	110.1	594.7	448.3	236.9	467.6	244.2							Eyetracker Calibration								Fixation	617	33	1677	879												
18707	4078410209	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798749681			1673	877	1629	860	1717	894	0.32218	0.19289	-0.92682	0.26845	0.21451	-0.93911	4.45	4.57	Valid	Valid	241.5	112.8	594.2	302.1	110.1	594.8	448.1	236.5	472.1	246.0							Eyetracker Calibration								Fixation	617	33	1677	879												
18724	4078410226	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798766348			1677	878	1634	862	1719	894	0.32402	0.19366	-0.92602	0.26950	0.21412	-0.93889	4.46	4.51	Valid	Valid	241.6	112.8	594.1	302.1	110.1	594.7	449.4	237.1	472.8	245.8							Eyetracker Calibration								Fixation	617	33	1677	879												
18740	4078410242	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798783014			1676	877	1634	864	1719	891	0.32373	0.19439	-0.92597	0.26932	0.21287	-0.93923	4.46	4.52	Valid	Valid	241.6	112.8	594.1	302.1	110.1	594.7	449.3	237.5	472.7	244.9							Eyetracker Calibration								Fixation	617	33	1677	879												
18757	4078410259	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798799681			1677	882	1631	871	1723	893	0.32266	0.19725	-0.92573	0.27081	0.21362	-0.93863	4.46	4.53	Valid	Valid	241.6	112.8	594.2	302.1	110.1	594.7	448.6	239.4	473.7	245.5							Eyetracker Calibration								Fixation	617	33	1677	879												
18774	4078410276	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798816348			1676	888	1633	871	1720	906	0.32317	0.19722	-0.92556	0.26933	0.21926	-0.93776	4.46	4.52	Valid	Valid	241.5	112.8	594.2	302.1	110.1	594.7	449.0	239.4	472.9	249.2							Eyetracker Calibration								Fixation	617	33	1677	879												
18790	4078410292	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798833014			1672	889	1627	871	1717	907	0.32081	0.19736	-0.92635	0.26847	0.21957	-0.93793	4.46	4.53	Valid	Valid	241.5	112.8	594.2	302.1	110.2	594.6	447.3	239.4	472.3	249.4							Eyetracker Calibration								Fixation	617	33	1677	879												
18807	4078410309	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798849681			1675	893	1627	876	1722	910	0.32076	0.19939	-0.92594	0.27044	0.22095	-0.93704	4.47	4.52	Valid	Valid	241.5	112.8	594.2	302.1	110.2	594.6	447.3	240.8	473.7	250.4							Eyetracker Calibration								Fixation	617	33	1677	879												
18824	4078410326	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798866348			1677	899	1629	884	1724	914	0.32159	0.20260	-0.92495	0.27099	0.22245	-0.93653	4.47	4.53	Valid	Valid	241.5	112.8	594.2	302.1	110.2	594.6	448.1	243.0	474.1	251.4							Eyetracker Calibration								Fixation	617	33	1677	879												
18840	4078410342	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798883014			1682	922	1632	905	1731	940	0.32211	0.21104	-0.92288	0.27310	0.23263	-0.93343	4.46	4.54	Valid	Valid	241.5	112.9	594.3	302.1	110.2	594.6	448.9	248.8	476.0	258.4							Eyetracker Calibration								Saccade	17	47														
18857	4078410359	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798899681			1674	929	1629	914	1719	944	0.32044	0.21494	-0.92256	0.26811	0.23478	-0.93434	4.46	4.56	Valid	Valid	241.5	112.9	594.3	302.1	110.2	594.6	447.9	251.3	472.7	259.6							Eyetracker Calibration								Fixation	417	34	1682	929												
18874	4078410376	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798916348			1680	927	1630	914	1731	941	0.32077	0.21491	-0.92245	0.27315	0.23299	-0.93333	4.46	4.54	Valid	Valid	241.5	112.9	594.3	302.1	110.2	594.6	448.2	251.3	476.1	258.7							Eyetracker Calibration								Fixation	417	34	1682	929												
18890	4078410392	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798933014			1681	929	1633	913	1730	946	0.32211	0.21448	-0.92209	0.27234	0.23505	-0.93305	4.46	4.54	Valid	Valid	241.5	112.9	594.3	302.1	110.2	594.7	449.1	251.1	475.7	260.0							Eyetracker Calibration								Fixation	417	34	1682	929												
18907	4078410409	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798949681			1681	928	1631	909	1731	947	0.32125	0.21301	-0.92273	0.27267	0.23559	-0.93282	4.47	4.54	Valid	Valid	241.5	112.9	594.3	302.1	110.2	594.7	448.4	250.1	475.9	260.4							Eyetracker Calibration								Fixation	417	34	1682	929												
18924	4078410426	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798966348			1684	935	1636	916	1733	954	0.32294	0.21544	-0.92157	0.27337	0.23825	-0.93194	4.45	4.53	Valid	Valid	241.5	112.9	594.3	302.1	110.2	594.7	449.8	251.8	476.5	262.2							Eyetracker Calibration								Fixation	417	34	1682	929												
18940	4078410442	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798983014			1678	929	1632	911	1723	946	0.32184	0.21344	-0.92242	0.26976	0.23563	-0.93365	4.46	4.56	Valid	Valid	241.5	112.9	594.3	302.1	110.2	594.7	448.9	250.4	473.9	260.3							Eyetracker Calibration								Fixation	417	34	1682	929												
18957	4078410459	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	798999681			1680	931	1634	916	1727	947	0.32221	0.21541	-0.92184	0.27112	0.23577	-0.93322	4.46	4.53	Valid	Valid	241.6	112.9	594.3	302.1	110.2	594.7	449.3	251.8	474.9	260.4							Eyetracker Calibration								Fixation	417	34	1682	929												
18974	4078410476	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799016348			1681	928	1631	910	1732	945	0.32144	0.21338	-0.92258	0.27299	0.23489	-0.93290	4.46	4.53	Valid	Valid	241.6	112.9	594.3	302.1	110.2	594.7	448.6	250.4	476.2	259.9							Eyetracker Calibration								Fixation	417	34	1682	929												
18990	4078410492	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799033014			1681	928	1635	907	1728	948	0.32293	0.21190	-0.92240	0.27143	0.23614	-0.93304	4.46	4.53	Valid	Valid	241.6	112.9	594.4	302.2	110.2	594.7	449.7	249.4	475.2	260.7							Eyetracker Calibration								Fixation	417	34	1682	929												
19007	4078410509	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799049681			1676	931	1633	909	1719	952	0.32219	0.21293	-0.92242	0.26773	0.23786	-0.93367	4.47	4.55	Valid	Valid	241.6	112.9	594.3	302.2	110.2	594.7	449.2	250.1	472.7	261.7							Eyetracker Calibration								Fixation	417	34	1682	929												
19024	4078410526	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799066348			1680	931	1634	913	1726	950	0.32239	0.21419	-0.92206	0.27076	0.23714	-0.93298	4.46	4.53	Valid	Valid	241.6	112.9	594.3	302.2	110.2	594.7	449.4	250.9	474.8	261.4							Eyetracker Calibration								Fixation	417	34	1682	929												
19040	4078410542	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799083014			1678	928	1633	910	1724	946	0.32186	0.21304	-0.92251	0.27003	0.23525	-0.93367	4.47	4.53	Valid	Valid	241.6	112.9	594.3	302.2	110.2	594.7	448.9	250.1	474.2	260.1							Eyetracker Calibration								Fixation	417	34	1682	929												
19057	4078410559	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799099681			1683	931	1636	917	1729	946	0.32297	0.21576	-0.92149	0.27208	0.23527	-0.93307	4.46	4.53	Valid	Valid	241.6	112.9	594.3	302.2	110.2	594.8	449.9	252.0	475.6	260.2							Eyetracker Calibration								Fixation	417	34	1682	929												
19074	4078410576	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799116348			1686	930	1640	913	1732	947	0.32461	0.21407	-0.92130	0.27318	0.23543	-0.93271	4.46	4.53	Valid	Valid	241.5	112.9	594.2	302.1	110.2	594.7	450.9	251.0	476.3	260.3							Eyetracker Calibration								Fixation	417	34	1682	929												
19090	4078410592	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799133014			1677	929	1634	908	1720	949	0.32260	0.21248	-0.92238	0.26838	0.23688	-0.93373	4.47	4.54	Valid	Valid	241.5	112.9	594.4	302.1	110.2	594.7	449.4	249.8	473.0	261.1							Eyetracker Calibration								Fixation	417	34	1682	929												
19107	4078410609	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799149681			1685	924	1634	907	1736	941	0.32241	0.21190	-0.92258	0.27488	0.23325	-0.93276	4.47	4.53	Valid	Valid	241.5	112.8	594.4	302.1	110.2	594.7	449.2	249.4	477.3	258.9							Eyetracker Calibration								Fixation	417	34	1682	929												
19124	4078410626	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799166348			1682	930	1631	914	1734	947	0.32118	0.21484	-0.92233	0.27413	0.23547	-0.93242	4.47	4.53	Valid	Valid	241.5	112.8	594.4	302.1	110.2	594.7	448.5	251.3	476.9	260.4							Eyetracker Calibration								Fixation	417	34	1682	929												
19140	4078410642	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799183014			1684	929	1633	913	1734	946	0.32221	0.21434	-0.92208	0.27407	0.23514	-0.93252	4.46	4.52	Valid	Valid	241.5	112.8	594.4	302.1	110.2	594.7	449.2	251.0	476.8	260.1							Eyetracker Calibration								Fixation	417	34	1682	929												
19157	4078410659	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799199681			1685	928	1637	910	1734	946	0.32360	0.21316	-0.92187	0.27393	0.23499	-0.93260	4.48	4.53	Valid	Valid	241.5	112.8	594.4	302.0	110.2	594.7	450.1	250.3	476.7	260.0							Eyetracker Calibration								Fixation	417	34	1682	929												
19174	4078410676	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799216348			1684	927	1631	911	1737	943	0.32150	0.21352	-0.92252	0.27531	0.23406	-0.93243	4.48	4.52	Valid	Valid	241.5	112.8	594.3	302.0	110.2	594.7	448.6	250.4	477.6	259.4							Eyetracker Calibration								Fixation	417	34	1682	929												
19190	4078410692	Eye Tracker	Literacy-Demo	28.10.2025	Participant4	Recording4	27.10.2025	27.10.2025	14:27:20.917	13:27:20.917	79223	Timeline1	Tobii I-VT (Fixation)	1.130.24185	1080	1920	10.00	2.6	4.6	5.2	0.23	0.39	0.45	10	17	19	9.2	2.2	2.0	0.86	0.20	0.18	34	8	7	799233014			1683	927	1634	909	1733	945	0.32260	0.21295	-0.92227	0.27357	0.23465	-0.93279	4.47	4.51	Valid	Valid	241.5	112.8	594.3	302.0	110.1	594.8	449.4	250.1	476.5	259.8							Eyetracker Calibration								Fixation	417	34	1682	929												
